transaction_id,customer_id,transaction_date,order_value,quantity,product_category,payment_method,channel,discount_used_pct,customer_profile_segment,customer_city,customer_state,signup_date
T000612,C0397,2025-02-05,2724.75,1,Groceries,UPI,App,15,at_risk,Kolkata,Delhi,2025-01-15
T000659,C0129,2025-02-05,4685.26,3,Fashion,Net Banking,App,20,high_value,Hyderabad,Telangana,2025-01-08
T002167,C1170,2025-02-05,3875.12,2,Sports,Credit Card,Web,10,repeat,Ahmedabad,West Bengal,2025-01-06
T002647,C0767,2025-02-05,1822.04,2,Fashion,Net Banking,Web,5,low_engagement,Kolkata,West Bengal,2025-01-28
T002752,C0707,2025-02-05,1203.88,2,Electronics,UPI,Store,5,repeat,Hyderabad,Delhi,2025-01-06
T003064,C0838,2025-02-05,3239.0,3,Groceries,UPI,Store,15,repeat,Delhi,Karnataka,2025-01-20
T004092,C0323,2025-02-05,672.91,2,Groceries,UPI,Web,15,low_engagement,Mumbai,Telangana,2025-01-06
T004549,C0078,2025-02-05,2421.48,2,Electronics,UPI,Web,15,high_value,Hyderabad,Tamil Nadu,2025-01-12
T005873,C1149,2025-02-05,1218.16,2,Groceries,UPI,Store,15,at_risk,Hyderabad,Karnataka,2025-01-23
T006057,C0429,2025-02-05,2497.04,2,Fashion,Credit Card,App,10,repeat,Ahmedabad,Telangana,2025-01-21
T010454,C1195,2025-02-05,7190.92,2,Fashion,Debit Card,App,25,high_value,Ahmedabad,Karnataka,2025-01-13
T011321,C0059,2025-02-05,6701.44,3,Home,UPI,Web,15,high_value,Ahmedabad,Tamil Nadu,2025-01-26
T011420,C0735,2025-02-05,2730.67,2,Groceries,UPI,Web,15,repeat,Kolkata,Gujarat,2025-01-12
T011448,C0647,2025-02-05,1708.28,1,Beauty,UPI,App,20,low_engagement,Mumbai,Maharashtra,2025-01-17
T011451,C0002,2025-02-05,1523.83,3,Sports,Wallet,App,20,at_risk,Hyderabad,Karnataka,2025-01-11
T012910,C0177,2025-02-05,806.63,1,Groceries,UPI,App,10,low_engagement,Hyderabad,Gujarat,2025-01-31
T000564,C0915,2025-02-06,1183.48,1,Beauty,Credit Card,Web,25,low_engagement,Chennai,Karnataka,2025-01-31
T000918,C0084,2025-02-06,1129.76,2,Fashion,Debit Card,Store,20,high_value,Bengaluru,Tamil Nadu,2025-02-01
T001130,C0780,2025-02-06,438.73,2,Home,UPI,App,5,low_engagement,Chennai,Delhi,2025-02-06
T002551,C0981,2025-02-06,4359.32,1,Electronics,Net Banking,Web,5,repeat,Hyderabad,Gujarat,2025-01-28
T002858,C0761,2025-02-06,4288.31,3,Fashion,UPI,Web,10,high_value,Ahmedabad,Tamil Nadu,2025-01-12
T003683,C0482,2025-02-06,1000.44,1,Home,Credit Card,Web,15,low_engagement,Hyderabad,Delhi,2025-01-19
T007538,C0509,2025-02-06,2850.78,1,Sports,UPI,Store,25,at_risk,Bengaluru,Telangana,2025-01-26
T008027,C0317,2025-02-06,1500.16,2,Home,Debit Card,App,0,repeat,Ahmedabad,Telangana,2025-01-25
T009659,C0600,2025-02-06,3766.14,4,Fashion,Credit Card,App,5,high_value,Hyderabad,West Bengal,2025-01-04
T010181,C0719,2025-02-06,4070.06,3,Home,UPI,Web,5,high_value,Hyderabad,Delhi,2025-01-20
T010190,C0144,2025-02-06,2048.64,2,Sports,Net Banking,App,20,repeat,Delhi,Delhi,2025-02-02
T012650,C0208,2025-02-06,1983.66,1,Fashion,Wallet,Web,25,low_engagement,Bengaluru,Karnataka,2025-01-15
T013898,C0589,2025-02-06,5013.52,2,Groceries,Credit Card,Store,5,high_value,Hyderabad,Gujarat,2025-01-15
T000211,C0803,2025-02-07,1058.25,2,Fashion,UPI,Store,5,low_engagement,Mumbai,Telangana,2025-02-06
T002710,C0473,2025-02-07,3287.45,2,Sports,Credit Card,Web,0,high_value,Ahmedabad,Delhi,2025-02-07
T002852,C0893,2025-02-07,2042.18,1,Fashion,UPI,App,15,at_risk,Hyderabad,Maharashtra,2025-01-13
T004530,C0263,2025-02-07,9309.06,2,Home,UPI,App,10,high_value,Pune,Delhi,2025-01-08
T004995,C0217,2025-02-07,3228.03,1,Home,Credit Card,Web,20,repeat,Mumbai,West Bengal,2025-02-05
T005037,C0011,2025-02-07,4163.45,1,Sports,Net Banking,Store,0,high_value,Ahmedabad,Karnataka,2025-02-01
T005237,C0509,2025-02-07,2839.1,2,Groceries,Net Banking,Store,25,at_risk,Bengaluru,Telangana,2025-01-26
T005808,C0459,2025-02-07,3837.37,2,Electronics,UPI,Web,15,high_value,Pune,Tamil Nadu,2025-02-05
T006799,C0129,2025-02-07,5261.74,2,Sports,Debit Card,App,0,high_value,Hyderabad,Telangana,2025-01-08
T010985,C0217,2025-02-07,1825.03,1,Groceries,Wallet,App,20,repeat,Mumbai,West Bengal,2025-02-05
T011629,C0268,2025-02-07,979.36,2,Sports,Credit Card,App,0,low_engagement,Mumbai,Maharashtra,2025-02-01
T011961,C0604,2025-02-07,4722.74,2,Beauty,Net Banking,Store,10,high_value,Chennai,West Bengal,2025-01-16
T012005,C0880,2025-02-07,2185.86,2,Sports,Debit Card,App,10,repeat,Pune,West Bengal,2025-01-23
T000523,C0252,2025-02-08,595.49,1,Home,Credit Card,Web,15,repeat,Ahmedabad,Gujarat,2025-01-02
T001452,C1012,2025-02-08,1842.3,1,Fashion,UPI,Web,15,at_risk,Bengaluru,Telangana,2025-01-10
T006132,C0926,2025-02-08,4541.07,2,Fashion,UPI,App,0,high_value,Delhi,Maharashtra,2025-01-11
T006749,C0971,2025-02-08,832.1,1,Fashion,Debit Card,Store,5,low_engagement,Bengaluru,Tamil Nadu,2025-02-06
T006894,C0830,2025-02-08,2897.05,3,Fashion,Wallet,App,0,repeat,Bengaluru,Gujarat,2025-01-17
T007224,C0682,2025-02-08,2322.99,2,Home,Net Banking,App,10,repeat,Chennai,Telangana,2025-01-30
T008091,C1124,2025-02-08,2728.03,1,Groceries,Debit Card,App,5,at_risk,Ahmedabad,Delhi,2025-02-05
T010297,C0296,2025-02-08,1675.3,1,Sports,UPI,App,10,low_engagement,Hyderabad,Karnataka,2025-01-23
T010938,C0852,2025-02-08,2100.52,3,Fashion,Credit Card,App,15,low_engagement,Kolkata,Karnataka,2025-01-04
T011083,C0445,2025-02-08,1458.17,3,Home,UPI,Web,20,at_risk,Kolkata,Maharashtra,2025-01-23
T011156,C0084,2025-02-08,4606.33,3,Groceries,Credit Card,App,20,high_value,Bengaluru,Tamil Nadu,2025-02-01
T011893,C0112,2025-02-08,2966.38,1,Sports,Credit Card,Store,10,high_value,Kolkata,Karnataka,2025-02-06
T012852,C0858,2025-02-08,3123.23,2,Sports,Wallet,Web,10,repeat,Ahmedabad,Tamil Nadu,2025-02-07
T000650,C0382,2025-02-09,2231.26,2,Beauty,Wallet,Web,15,low_engagement,Hyderabad,Tamil Nadu,2025-01-28
T000944,C1029,2025-02-09,2481.01,3,Groceries,Debit Card,Web,15,repeat,Mumbai,Maharashtra,2025-01-06
T001664,C0853,2025-02-09,3679.86,2,Sports,Credit Card,Web,5,repeat,Delhi,Delhi,2025-02-04
T002788,C0301,2025-02-09,5680.08,4,Sports,Net Banking,App,20,high_value,Ahmedabad,Gujarat,2025-01-23
T003648,C0430,2025-02-09,6216.78,3,Fashion,Debit Card,App,5,high_value,Kolkata,Delhi,2025-01-21
T004107,C0199,2025-02-09,1839.98,2,Fashion,UPI,Web,20,at_risk,Chennai,Tamil Nadu,2025-01-12
T004714,C0828,2025-02-09,2786.55,2,Fashion,UPI,App,15,repeat,Ahmedabad,Gujarat,2025-02-06
T006459,C0573,2025-02-09,3279.09,1,Fashion,Net Banking,Web,25,repeat,Hyderabad,Telangana,2025-01-14
T007593,C0520,2025-02-09,3289.8,3,Fashion,Debit Card,Store,5,high_value,Chennai,Tamil Nadu,2025-01-31
T007857,C0581,2025-02-09,3926.42,2,Groceries,Credit Card,App,20,repeat,Ahmedabad,Delhi,2025-01-23
T008717,C0515,2025-02-09,5137.28,2,Fashion,Credit Card,App,5,high_value,Mumbai,Delhi,2025-02-08
T009712,C0573,2025-02-09,2369.71,2,Beauty,UPI,Store,5,repeat,Hyderabad,Telangana,2025-01-14
T011686,C0255,2025-02-09,3841.58,3,Beauty,Wallet,App,5,high_value,Mumbai,Delhi,2025-02-08
T012679,C0295,2025-02-09,4692.16,4,Fashion,Debit Card,Web,0,high_value,Kolkata,Maharashtra,2025-01-14
T014452,C0144,2025-02-09,3683.35,3,Groceries,Wallet,App,10,repeat,Delhi,Delhi,2025-02-02
T000089,C0710,2025-02-10,2052.98,2,Groceries,UPI,Web,5,low_engagement,Kolkata,Karnataka,2025-01-27
T000541,C0447,2025-02-10,1607.59,1,Electronics,UPI,App,15,at_risk,Delhi,Telangana,2025-01-25
T001214,C0427,2025-02-10,3320.88,3,Fashion,UPI,Store,5,repeat,Ahmedabad,Tamil Nadu,2025-02-08
T001781,C0974,2025-02-10,4717.21,1,Sports,UPI,Store,0,repeat,Hyderabad,Karnataka,2025-02-04
T001949,C0056,2025-02-10,1148.45,1,Fashion,Wallet,App,15,at_risk,Hyderabad,Karnataka,2025-01-02
T007456,C0296,2025-02-10,1089.48,1,Home,UPI,Store,15,low_engagement,Hyderabad,Karnataka,2025-01-23
T009286,C1140,2025-02-10,2780.65,3,Groceries,Net Banking,App,5,low_engagement,Chennai,West Bengal,2025-01-17
T010575,C0829,2025-02-10,1542.84,1,Sports,Debit Card,Store,15,low_engagement,Chennai,West Bengal,2025-01-08
T011481,C0105,2025-02-10,1197.96,2,Home,Debit Card,Web,0,at_risk,Delhi,Tamil Nadu,2025-01-12
T012010,C0516,2025-02-10,7927.42,2,Sports,UPI,App,5,high_value,Hyderabad,West Bengal,2025-01-01
T012670,C0924,2025-02-10,1249.98,2,Beauty,UPI,Web,15,low_engagement,Hyderabad,Karnataka,2025-01-06
T012851,C0874,2025-02-10,2374.24,1,Electronics,Wallet,App,15,repeat,Mumbai,Telangana,2025-01-25
T012902,C0295,2025-02-10,7419.11,1,Fashion,Debit Card,Web,0,high_value,Kolkata,Maharashtra,2025-01-14
T001032,C0496,2025-02-11,1450.96,1,Sports,Credit Card,Web,0,repeat,Mumbai,Gujarat,2025-01-17
T001171,C0667,2025-02-11,3182.69,1,Electronics,UPI,Web,15,repeat,Pune,Telangana,2025-01-19
T001391,C0124,2025-02-11,6071.54,2,Electronics,Credit Card,App,0,high_value,Chennai,West Bengal,2025-01-11
T001968,C0097,2025-02-11,2357.86,1,Fashion,Credit Card,Store,0,low_engagement,Ahmedabad,Karnataka,2025-01-20
T003166,C0658,2025-02-11,3370.13,2,Fashion,Wallet,Store,10,repeat,Bengaluru,Maharashtra,2025-02-09
T003499,C1136,2025-02-11,3800.09,3,Fashion,Credit Card,App,5,high_value,Kolkata,Delhi,2025-02-11
T005532,C0301,2025-02-11,6519.03,3,Fashion,Debit Card,App,25,high_value,Ahmedabad,Gujarat,2025-01-23
T007337,C1124,2025-02-11,2731.97,1,Fashion,Debit Card,App,10,at_risk,Ahmedabad,Delhi,2025-02-05
T007957,C0218,2025-02-11,2241.08,2,Groceries,Wallet,Web,5,low_engagement,Kolkata,Karnataka,2025-01-02
T010380,C0643,2025-02-11,3272.0,1,Home,Net Banking,Web,5,repeat,Ahmedabad,Delhi,2025-01-15
T010488,C0129,2025-02-11,6226.36,1,Fashion,UPI,App,10,high_value,Hyderabad,Telangana,2025-01-08
T010596,C1025,2025-02-11,2590.42,2,Sports,Credit Card,Store,20,at_risk,Bengaluru,Tamil Nadu,2025-02-02
T011866,C1053,2025-02-11,2713.03,3,Groceries,Debit Card,Store,25,at_risk,Bengaluru,Maharashtra,2025-01-08
T011930,C0639,2025-02-11,2721.69,3,Electronics,Debit Card,App,0,repeat,Delhi,West Bengal,2025-01-01
T012391,C0011,2025-02-11,5547.38,2,Groceries,Credit Card,Web,15,high_value,Ahmedabad,Karnataka,2025-02-01
T012809,C0646,2025-02-11,2423.84,3,Beauty,Net Banking,Store,10,at_risk,Delhi,Gujarat,2025-01-14
T000643,C0527,2025-02-12,3842.13,2,Sports,Credit Card,App,0,repeat,Chennai,Gujarat,2025-01-16
T003646,C0581,2025-02-12,2891.68,2,Electronics,Net Banking,App,0,repeat,Ahmedabad,Delhi,2025-01-23
T004026,C0926,2025-02-12,9763.7,3,Beauty,Debit Card,App,15,high_value,Delhi,Maharashtra,2025-01-11
T004119,C0360,2025-02-12,1496.99,1,Sports,Credit Card,App,25,low_engagement,Chennai,Maharashtra,2025-01-10
T004358,C0129,2025-02-12,4460.62,1,Groceries,Debit Card,App,5,high_value,Hyderabad,Telangana,2025-01-08
T004767,C1053,2025-02-12,1467.32,1,Sports,Credit Card,App,25,at_risk,Bengaluru,Maharashtra,2025-01-08
T006487,C0058,2025-02-12,3016.77,2,Groceries,Net Banking,Web,5,repeat,Hyderabad,Gujarat,2025-02-02
T006926,C0066,2025-02-12,3399.25,2,Fashion,Debit Card,App,15,low_engagement,Ahmedabad,Tamil Nadu,2025-01-06
T007081,C1009,2025-02-12,854.48,1,Electronics,Wallet,Web,15,repeat,Kolkata,Gujarat,2025-01-17
T007249,C1195,2025-02-12,7719.57,3,Groceries,Debit Card,App,10,high_value,Ahmedabad,Karnataka,2025-01-13
T008291,C0430,2025-02-12,6390.15,2,Fashion,UPI,App,15,high_value,Kolkata,Delhi,2025-01-21
T008761,C0930,2025-02-12,3058.94,1,Electronics,Debit Card,Store,5,repeat,Mumbai,West Bengal,2025-01-15
T008777,C0938,2025-02-12,1875.21,1,Electronics,UPI,Web,25,at_risk,Kolkata,Telangana,2025-01-23
T008781,C0283,2025-02-12,2951.94,2,Groceries,Credit Card,Web,5,repeat,Bengaluru,West Bengal,2025-01-16
T011148,C0326,2025-02-12,1541.1,2,Fashion,Credit Card,Web,25,low_engagement,Kolkata,Karnataka,2025-01-25
T012064,C0276,2025-02-12,2526.7,1,Groceries,UPI,App,20,low_engagement,Mumbai,West Bengal,2025-01-08
T013522,C1106,2025-02-12,6537.99,3,Sports,Debit Card,App,5,high_value,Mumbai,Tamil Nadu,2025-01-27
T014199,C0066,2025-02-12,2261.52,1,Electronics,Debit Card,Store,20,low_engagement,Ahmedabad,Tamil Nadu,2025-01-06
T001686,C0304,2025-02-13,1075.96,1,Sports,Debit Card,Store,15,low_engagement,Ahmedabad,Telangana,2025-01-15
T001790,C0710,2025-02-13,1700.47,2,Sports,Credit Card,Web,10,low_engagement,Kolkata,Karnataka,2025-01-27
T002075,C0539,2025-02-13,3777.21,1,Groceries,UPI,Web,10,repeat,Hyderabad,Delhi,2025-01-26
T002840,C0827,2025-02-13,4118.04,2,Electronics,UPI,App,5,repeat,Pune,Delhi,2025-01-24
T003256,C1147,2025-02-13,3159.01,1,Groceries,Credit Card,App,10,low_engagement,Delhi,West Bengal,2025-01-15
T003349,C0072,2025-02-13,1427.46,1,Electronics,Debit Card,App,10,repeat,Pune,Gujarat,2025-01-07
T008155,C0547,2025-02-13,2974.95,3,Beauty,Credit Card,Web,20,high_value,Hyderabad,Karnataka,2025-02-10
T008706,C0805,2025-02-13,2628.74,2,Groceries,Net Banking,App,15,repeat,Kolkata,Tamil Nadu,2025-01-06
T009465,C0195,2025-02-13,2671.13,3,Electronics,UPI,App,20,repeat,Mumbai,Maharashtra,2025-01-03
T009871,C0788,2025-02-13,2923.81,1,Electronics,Credit Card,App,10,repeat,Kolkata,Gujarat,2025-02-07
T011126,C0262,2025-02-13,1156.91,1,Groceries,UPI,Store,25,at_risk,Bengaluru,Gujarat,2025-02-05
T011589,C1032,2025-02-13,713.06,1,Beauty,UPI,App,5,low_engagement,Delhi,West Bengal,2025-01-13
T014441,C1149,2025-02-13,2021.35,1,Home,Credit Card,Web,10,at_risk,Hyderabad,Karnataka,2025-01-23
T000177,C0169,2025-02-14,3090.65,2,Beauty,Net Banking,App,5,high_value,Delhi,Tamil Nadu,2025-01-31
T001670,C0894,2025-02-14,2721.49,2,Groceries,Credit Card,Web,10,repeat,Mumbai,Karnataka,2025-01-31
T003609,C0059,2025-02-14,4130.22,3,Groceries,Net Banking,App,15,high_value,Ahmedabad,Tamil Nadu,2025-01-26
T004509,C0515,2025-02-14,3033.78,2,Sports,Credit Card,App,15,high_value,Mumbai,Delhi,2025-02-08
T005149,C0870,2025-02-14,1222.65,2,Home,Wallet,Web,20,at_risk,Bengaluru,West Bengal,2025-01-19
T006373,C0149,2025-02-14,6265.16,2,Home,UPI,Store,5,high_value,Kolkata,Tamil Nadu,2025-01-29
T006395,C0011,2025-02-14,9078.32,2,Groceries,Debit Card,Web,0,high_value,Ahmedabad,Karnataka,2025-02-01
T006637,C0402,2025-02-14,1854.35,1,Home,Debit Card,Web,25,at_risk,Bengaluru,Karnataka,2025-01-10
T007007,C0714,2025-02-14,1684.39,1,Home,Credit Card,App,5,repeat,Delhi,West Bengal,2025-02-04
T007077,C0976,2025-02-14,1212.42,1,Fashion,UPI,Web,10,repeat,Bengaluru,Telangana,2025-01-12
T007915,C1194,2025-02-14,1520.22,2,Fashion,UPI,Store,5,low_engagement,Mumbai,Delhi,2025-02-08
T009670,C0441,2025-02-14,8321.03,1,Electronics,UPI,App,0,high_value,Kolkata,Delhi,2025-02-13
T011721,C0901,2025-02-14,2472.51,3,Fashion,UPI,App,25,repeat,Bengaluru,Delhi,2025-01-13
T012576,C0282,2025-02-14,2966.83,2,Fashion,UPI,Web,15,repeat,Pune,Telangana,2025-01-16
T013524,C0867,2025-02-14,7039.28,3,Groceries,UPI,Web,0,high_value,Pune,West Bengal,2025-02-10
T013747,C0604,2025-02-14,6233.1,4,Beauty,UPI,App,10,high_value,Chennai,West Bengal,2025-01-16
T001669,C0123,2025-02-15,4789.29,2,Beauty,Debit Card,App,0,repeat,Ahmedabad,Gujarat,2025-01-23
T002102,C0731,2025-02-15,4881.88,2,Home,Credit Card,Web,25,high_value,Pune,Maharashtra,2025-02-15
T002669,C0151,2025-02-15,341.35,2,Beauty,UPI,App,5,at_risk,Pune,West Bengal,2025-02-12
T004064,C0263,2025-02-15,6082.59,3,Sports,Wallet,Web,25,high_value,Pune,Delhi,2025-01-08
T006167,C0580,2025-02-15,2112.46,1,Electronics,UPI,Web,25,repeat,Hyderabad,Maharashtra,2025-01-06
T006735,C0459,2025-02-15,3432.0,1,Groceries,Debit Card,Web,20,high_value,Pune,Tamil Nadu,2025-02-05
T007378,C1047,2025-02-15,4570.14,3,Groceries,Credit Card,App,10,repeat,Bengaluru,West Bengal,2025-01-06
T007482,C1068,2025-02-15,2587.49,1,Sports,UPI,App,15,high_value,Mumbai,Delhi,2025-01-13
T008556,C1187,2025-02-15,1349.26,1,Sports,UPI,Web,20,low_engagement,Ahmedabad,West Bengal,2025-01-06
T008911,C0247,2025-02-15,2912.58,1,Groceries,Credit Card,App,15,repeat,Ahmedabad,Delhi,2025-02-06
T009168,C0295,2025-02-15,8476.4,2,Electronics,UPI,Store,15,high_value,Kolkata,Maharashtra,2025-01-14
T009220,C1196,2025-02-15,1687.23,3,Electronics,Debit Card,App,15,at_risk,Kolkata,West Bengal,2025-01-07
T012268,C0255,2025-02-15,6970.83,3,Fashion,Net Banking,App,15,high_value,Mumbai,Delhi,2025-02-08
T012298,C0853,2025-02-15,920.8,1,Groceries,UPI,Web,20,repeat,Delhi,Delhi,2025-02-04
T012805,C0391,2025-02-15,2174.19,1,Sports,Debit Card,App,20,at_risk,Hyderabad,Karnataka,2025-02-12
T013626,C0388,2025-02-15,4693.49,3,Fashion,UPI,App,0,high_value,Kolkata,Gujarat,2025-02-13
T013825,C0168,2025-02-15,3078.93,1,Beauty,Wallet,App,10,repeat,Pune,Maharashtra,2025-02-02
T000870,C0905,2025-02-16,1642.48,3,Electronics,UPI,Web,25,repeat,Pune,Tamil Nadu,2025-02-01
T001215,C0475,2025-02-16,2542.47,1,Electronics,UPI,App,20,low_engagement,Pune,West Bengal,2025-01-20
T001381,C0222,2025-02-16,1903.23,3,Groceries,Credit Card,Web,15,low_engagement,Delhi,Karnataka,2025-02-08
T003364,C0409,2025-02-16,2498.43,1,Beauty,Credit Card,Web,5,at_risk,Mumbai,Gujarat,2025-02-10
T004215,C0375,2025-02-16,3435.97,1,Fashion,Credit Card,App,25,high_value,Ahmedabad,Delhi,2025-02-11
T004255,C1047,2025-02-16,2465.6,1,Electronics,UPI,Web,15,repeat,Bengaluru,West Bengal,2025-01-06
T005662,C1059,2025-02-16,700.99,1,Fashion,UPI,Web,20,repeat,Chennai,Karnataka,2025-01-09
T005848,C0124,2025-02-16,5065.95,2,Groceries,UPI,Store,10,high_value,Chennai,West Bengal,2025-01-11
T006230,C1084,2025-02-16,1240.57,3,Fashion,Wallet,App,15,at_risk,Pune,Telangana,2025-01-10
T006980,C1060,2025-02-16,1901.67,2,Beauty,Credit Card,Store,10,low_engagement,Bengaluru,Telangana,2025-02-05
T007809,C1025,2025-02-16,1415.7,2,Groceries,Credit Card,Store,20,at_risk,Bengaluru,Tamil Nadu,2025-02-02
T007982,C0839,2025-02-16,80.0,1,Fashion,Credit Card,Web,10,low_engagement,Bengaluru,Maharashtra,2025-01-12
T008942,C0445,2025-02-16,2178.87,3,Fashion,Wallet,App,20,at_risk,Kolkata,Maharashtra,2025-01-23
T009028,C0142,2025-02-16,1674.71,3,Sports,Net Banking,App,5,repeat,Ahmedabad,Gujarat,2025-02-04
T011949,C0186,2025-02-16,2915.99,1,Fashion,Debit Card,Web,10,low_engagement,Kolkata,Delhi,2025-01-15
T012329,C0614,2025-02-16,1203.78,3,Electronics,UPI,Store,0,high_value,Hyderabad,Tamil Nadu,2025-01-05
T013609,C0191,2025-02-16,5706.15,2,Home,UPI,Web,0,high_value,Bengaluru,Gujarat,2025-02-13
T000327,C0123,2025-02-17,2320.12,3,Sports,Credit Card,Web,25,repeat,Ahmedabad,Gujarat,2025-01-23
T001127,C0308,2025-02-17,3464.35,2,Groceries,Credit Card,Web,15,repeat,Ahmedabad,Telangana,2025-02-14
T001429,C0585,2025-02-17,773.49,3,Groceries,Credit Card,Store,20,low_engagement,Hyderabad,West Bengal,2025-01-08
T002349,C1110,2025-02-17,6944.09,3,Beauty,Net Banking,Store,5,high_value,Kolkata,Karnataka,2025-02-03
T003063,C1162,2025-02-17,7963.62,2,Electronics,Debit Card,App,10,high_value,Hyderabad,Delhi,2025-02-04
T003760,C0627,2025-02-17,2333.03,2,Beauty,UPI,Web,15,repeat,Kolkata,Maharashtra,2025-02-03
T004159,C0707,2025-02-17,3742.92,3,Home,Credit Card,Store,15,repeat,Hyderabad,Delhi,2025-01-06
T004757,C0072,2025-02-17,3821.48,2,Fashion,UPI,Store,20,repeat,Pune,Gujarat,2025-01-07
T005035,C0671,2025-02-17,5067.18,1,Groceries,Debit Card,Web,0,high_value,Delhi,Tamil Nadu,2025-01-09
T006940,C1149,2025-02-17,1735.97,3,Fashion,Credit Card,Web,5,at_risk,Hyderabad,Karnataka,2025-01-23
T007172,C0600,2025-02-17,2733.3,2,Fashion,UPI,App,20,high_value,Hyderabad,West Bengal,2025-01-04
T008447,C0668,2025-02-17,8189.68,2,Home,Credit Card,Web,5,high_value,Kolkata,West Bengal,2025-01-14
T009660,C0268,2025-02-17,989.77,1,Beauty,Net Banking,Web,15,low_engagement,Mumbai,Maharashtra,2025-02-01
T010257,C1088,2025-02-17,4771.99,4,Groceries,Credit Card,Web,15,high_value,Bengaluru,Karnataka,2025-02-10
T010403,C0313,2025-02-17,5948.39,1,Beauty,Credit Card,Web,20,high_value,Ahmedabad,West Bengal,2025-01-21
T011699,C1025,2025-02-17,1374.57,2,Electronics,Credit Card,App,0,at_risk,Bengaluru,Tamil Nadu,2025-02-02
T012618,C0142,2025-02-17,3299.09,2,Electronics,Wallet,App,15,repeat,Ahmedabad,Gujarat,2025-02-04
T012770,C0008,2025-02-17,1102.12,1,Fashion,UPI,Store,10,at_risk,Delhi,Karnataka,2025-01-13
T013358,C0349,2025-02-17,4506.98,2,Home,UPI,Web,15,repeat,Bengaluru,Delhi,2025-02-05
T014015,C1062,2025-02-17,2287.35,1,Fashion,Credit Card,Web,20,at_risk,Hyderabad,Telangana,2025-02-12
T014284,C0470,2025-02-17,3367.25,2,Electronics,Credit Card,Web,10,at_risk,Ahmedabad,Gujarat,2025-01-26
T000573,C0558,2025-02-18,5670.49,1,Fashion,Net Banking,Store,25,high_value,Ahmedabad,Tamil Nadu,2025-01-05
T000896,C0253,2025-02-18,3193.32,2,Home,UPI,App,15,at_risk,Bengaluru,Tamil Nadu,2025-01-07
T001180,C0961,2025-02-18,3667.31,2,Electronics,Debit Card,App,15,high_value,Kolkata,Maharashtra,2025-02-05
T001427,C0139,2025-02-18,3771.55,2,Fashion,Debit Card,Web,5,repeat,Mumbai,Telangana,2025-01-02
T002548,C0245,2025-02-18,5920.53,1,Electronics,UPI,Web,15,high_value,Hyderabad,Tamil Nadu,2025-02-02
T002654,C0580,2025-02-18,2191.66,1,Beauty,UPI,Web,25,repeat,Hyderabad,Maharashtra,2025-01-06
T003200,C0146,2025-02-18,5466.12,2,Fashion,Net Banking,Store,10,high_value,Mumbai,Gujarat,2025-01-20
T003571,C1028,2025-02-18,1383.38,3,Sports,Credit Card,Web,5,at_risk,Mumbai,West Bengal,2025-01-21
T003749,C1187,2025-02-18,1697.36,1,Sports,Credit Card,Web,5,low_engagement,Ahmedabad,West Bengal,2025-01-06
T006005,C0341,2025-02-18,4260.35,3,Electronics,Debit Card,Web,25,repeat,Mumbai,Tamil Nadu,2025-01-09
T007851,C0890,2025-02-18,2305.94,1,Beauty,UPI,App,20,repeat,Bengaluru,Tamil Nadu,2025-02-03
T010394,C0565,2025-02-18,1012.93,2,Sports,Debit Card,Store,15,repeat,Hyderabad,Telangana,2025-01-10
T011041,C0489,2025-02-18,1569.03,3,Home,Credit Card,Web,15,at_risk,Kolkata,Gujarat,2025-02-17
T011655,C0622,2025-02-18,1634.17,2,Fashion,Net Banking,Store,5,repeat,Kolkata,Gujarat,2025-01-03
T012124,C0418,2025-02-18,1751.75,2,Home,Wallet,Store,0,repeat,Chennai,Karnataka,2025-01-17
T012917,C1195,2025-02-18,4769.41,1,Home,UPI,Web,20,high_value,Ahmedabad,Karnataka,2025-01-13
T013652,C0755,2025-02-18,7117.67,2,Groceries,UPI,Store,15,high_value,Chennai,Maharashtra,2025-02-08
T013975,C0687,2025-02-18,647.91,1,Beauty,UPI,Web,5,low_engagement,Kolkata,Karnataka,2025-02-13
T014078,C1118,2025-02-18,659.19,3,Fashion,UPI,Web,10,at_risk,Kolkata,West Bengal,2025-02-09
T000821,C1195,2025-02-19,6399.76,3,Groceries,Credit Card,App,25,high_value,Ahmedabad,Karnataka,2025-01-13
T001474,C1164,2025-02-19,1963.01,1,Fashion,Debit Card,Web,10,low_engagement,Mumbai,West Bengal,2025-02-03
T002732,C0195,2025-02-19,2130.53,1,Groceries,Debit Card,App,15,repeat,Mumbai,Maharashtra,2025-01-03
T002951,C1016,2025-02-19,2013.9,1,Sports,Credit Card,App,5,at_risk,Bengaluru,Karnataka,2025-01-28
T003136,C0102,2025-02-19,2181.96,1,Groceries,Debit Card,App,20,low_engagement,Delhi,Karnataka,2025-02-03
T004711,C0971,2025-02-19,368.33,2,Sports,UPI,Store,25,low_engagement,Bengaluru,Tamil Nadu,2025-02-06
T005742,C1085,2025-02-19,438.67,3,Electronics,Debit Card,App,15,at_risk,Chennai,West Bengal,2025-02-10
T005889,C0135,2025-02-19,1283.29,3,Groceries,Credit Card,Web,10,at_risk,Ahmedabad,Telangana,2025-02-13
T006052,C0447,2025-02-19,430.37,1,Home,Debit Card,Web,15,at_risk,Delhi,Telangana,2025-01-25
