customer_id,last_purchase_date,first_purchase_date,total_transactions,total_spend,avg_order_value,active_months,quantity_total,discount_usage_rate,days_since_last_purchase,customer_lifespan_days,churn_label,clv_proxy,transactions_last_90_days,spend_last_90_days,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
C0638,2025-12-11,2025-03-17,14,37293.85,2663.8464285714285,9,20,12.142857142857142,20,269,0,27970.39,4.0,12521.16,20,14,37293.85,3,3,3,333,High-Value
C0639,2025-12-21,2025-02-11,11,32963.65,2996.6954545454546,8,24,13.181818181818182,10,313,0,21975.77,3.0,6297.57,10,11,32963.65,3,2,3,323,Repeat
C0640,2025-12-23,2025-03-29,24,64116.7,2671.5291666666667,9,43,11.458333333333334,8,269,0,48087.52,7.0,20102.91,8,24,64116.7,3,4,4,344,High-Value
C0641,2025-11-27,2025-03-08,21,103269.63,4917.601428571429,9,44,9.047619047619047,34,264,0,77452.22,5.0,18908.559999999998,34,21,103269.63,2,4,4,244,Low-Engagement
C0642,2025-12-24,2025-01-30,15,44675.13,2978.3419999999996,8,23,8.333333333333334,7,328,0,29783.42,6.0,20247.18,7,15,44675.13,4,3,3,433,High-Value
C0643,2025-12-29,2025-01-20,14,40926.31,2923.307857142857,10,21,12.857142857142858,2,343,0,34105.26,4.0,8441.3,2,14,40926.31,4,3,3,433,High-Value
C0644,2025-12-30,2025-04-25,6,18788.07,3131.345,4,9,9.166666666666666,1,249,0,6262.69,2.0,6418.99,1,6,18788.07,4,1,2,412,Low-Engagement
C0645,2025-11-20,2025-03-06,24,135761.59,5656.732916666667,9,58,11.875,41,259,0,101821.19,2.0,10019.58,41,24,135761.59,2,4,4,244,Low-Engagement
C0646,2025-10-24,2025-01-23,10,20768.49,2076.849,8,18,12.0,68,274,0,13845.66,2.0,3275.31,68,10,20768.49,1,2,2,122,At-Risk
C0647,2025-10-26,2025-02-05,10,13878.96,1387.896,5,18,16.0,66,263,0,5782.9,2.0,4262.18,66,10,13878.96,1,2,2,122,At-Risk
C0648,2025-11-01,2025-04-11,8,11276.630000000001,1409.5787500000001,6,15,7.5,60,204,0,5638.32,2.0,2472.1400000000003,60,8,11276.63,1,2,1,121,At-Risk
C0649,2025-11-26,2025-04-10,8,9700.43,1212.55375,5,13,13.125,35,230,0,4041.85,2.0,2266.5,35,8,9700.43,2,2,1,221,At-Risk
C0650,2025-12-27,2025-04-12,20,68113.5,3405.675,9,40,13.25,4,259,0,51085.12,7.0,18720.64,4,20,68113.5,4,4,4,444,High-Value
C0651,2025-12-26,2025-05-01,26,128773.39,4952.822692307693,8,52,10.384615384615385,5,239,0,85848.93,9.0,46095.89,5,26,128773.39,4,4,4,444,High-Value
C0652,2025-09-29,2025-06-30,3,6651.330000000001,2217.11,2,5,10.0,93,91,1,1108.55,0.0,0.0,93,3,6651.33,1,1,1,111,At-Risk
C0653,2025-12-06,2025-03-23,6,9453.49,1575.5816666666667,5,7,13.333333333333334,25,258,0,3938.95,2.0,2561.06,25,6,9453.49,2,1,1,211,At-Risk
C0654,2025-11-13,2025-04-14,6,10561.060000000001,1760.176666666667,6,9,11.666666666666666,48,213,0,5280.53,1.0,969.87,48,6,10561.06,1,1,1,111,At-Risk
C0655,2025-12-23,2025-03-09,20,55944.99,2797.2495,9,34,9.25,8,289,0,41958.74,7.0,20818.14,8,20,55944.99,3,4,4,344,High-Value
C0656,2025-12-15,2025-02-28,19,108161.47,5692.708947368421,9,39,11.842105263157896,16,290,0,81121.1,4.0,28548.82,16,19,108161.47,3,4,4,344,High-Value
C0657,2025-12-18,2025-04-14,9,23555.46,2617.273333333333,7,16,8.333333333333334,13,248,0,13740.68,2.0,4968.04,13,9,23555.46,3,2,3,323,Repeat
C0658,2025-12-23,2025-02-11,13,37654.92,2896.5323076923078,7,25,10.76923076923077,8,315,0,21965.37,3.0,7167.77,8,13,37654.92,3,3,3,333,High-Value
C0659,2025-10-12,2025-03-30,5,8589.92,1717.984,3,8,9.0,80,196,0,2147.48,2.0,2871.44,80,5,8589.92,1,1,1,111,At-Risk
C0660,2025-12-11,2025-03-04,8,11304.3,1413.0375,6,14,15.0,20,282,0,5652.15,2.0,1909.2799999999997,20,8,11304.3,3,2,1,321,Repeat
C0661,2025-12-26,2025-06-02,14,35988.439999999995,2570.602857142857,6,28,13.214285714285714,5,207,0,17994.22,7.0,17661.69,5,14,35988.44,4,3,3,433,High-Value
C0662,2025-09-29,2025-02-03,10,19721.39,1972.139,7,18,12.0,93,238,1,11504.14,0.0,0.0,93,10,19721.39,1,2,2,122,At-Risk
C0663,2025-12-29,2025-03-16,8,15623.39,1952.92375,6,12,14.375,2,288,0,7811.7,1.0,2598.03,2,8,15623.39,4,2,2,422,Repeat
C0664,2025-11-13,2025-03-19,12,34484.03,2873.6691666666666,7,21,9.583333333333334,48,239,0,20115.68,3.0,9082.310000000001,48,12,34484.03,1,3,3,133,Low-Engagement
C0665,2025-12-09,2025-03-26,11,67433.42,6130.310909090909,8,17,14.090909090909092,22,258,0,44955.61,4.0,23146.38,22,11,67433.42,2,2,4,224,Low-Engagement
C0666,2025-12-30,2025-06-02,20,114887.94,5744.397,7,39,10.0,1,211,0,67017.97,6.0,34810.17,1,20,114887.94,4,4,4,444,High-Value
C0667,2025-12-30,2025-02-11,15,40128.19,2675.212666666667,9,27,9.666666666666666,1,322,0,30096.14,6.0,14401.25,1,15,40128.19,4,3,3,433,High-Value
C0668,2025-12-24,2025-02-17,17,93376.84,5492.755294117647,7,35,12.058823529411764,7,310,0,54469.82,4.0,22757.35,7,17,93376.84,4,4,4,444,High-Value
C0669,2025-12-31,2025-03-24,18,44113.770000000004,2450.7650000000003,9,39,11.38888888888889,0,282,0,33085.33,8.0,17484.010000000002,0,18,44113.77,4,4,3,443,High-Value
C0670,2025-12-24,2025-03-13,14,37626.17,2687.5835714285713,8,24,12.142857142857142,7,286,0,25084.11,5.0,16017.63,7,14,37626.17,4,3,3,433,High-Value
C0671,2025-10-14,2025-01-28,10,43493.75,4349.375,8,20,12.5,78,259,0,28995.83,1.0,4435.63,78,10,43493.75,1,2,3,123,Low-Engagement
C0672,2025-11-23,2025-05-04,9,14621.34,1624.5933333333332,4,15,11.11111111111111,38,203,0,4873.78,3.0,3738.04,38,9,14621.34,2,2,2,222,At-Risk
C0673,2025-12-16,2025-01-19,22,109576.89,4980.767727272727,10,43,11.818181818181818,15,331,0,91314.08,11.0,55732.29,15,22,109576.89,3,4,4,344,High-Value
C0674,2025-12-19,2025-04-16,12,21480.15,1790.0125,7,16,15.416666666666666,12,247,0,12530.09,3.0,6211.79,12,12,21480.15,3,3,2,332,Repeat
C0675,2025-12-23,2025-05-24,9,28286.95,3142.9944444444445,6,14,12.777777777777779,8,213,0,14143.48,5.0,16200.65,8,9,28286.95,3,2,3,323,Repeat
C0676,2025-11-23,2025-03-20,5,6443.04,1288.608,4,7,16.0,38,248,0,2147.68,1.0,2976.19,38,5,6443.04,2,1,1,211,At-Risk
C0677,2025-12-10,2025-04-13,15,80151.06999999999,5343.404666666666,9,29,11.0,21,241,0,60113.3,5.0,24213.94,21,15,80151.07,2,3,4,234,Low-Engagement
C0678,2025-11-29,2025-04-29,9,31144.88,3460.5422222222223,5,16,7.777777777777778,32,214,0,12977.03,6.0,23381.5,32,9,31144.88,2,2,3,223,Low-Engagement
C0679,2025-11-13,2025-04-09,7,9959.1,1422.7285714285715,6,12,13.571428571428571,48,218,0,4979.55,1.0,1099.03,48,7,9959.1,1,1,1,111,At-Risk
C0680,2025-10-01,2025-03-01,5,9654.12,1930.824,4,9,19.0,91,214,1,3218.04,0.0,0.0,91,5,9654.12,1,1,1,111,At-Risk
C0681,2025-12-15,2025-05-15,4,9081.93,2270.4825,4,5,17.5,16,214,0,3027.31,1.0,1789.29,16,4,9081.93,3,1,1,311,Low-Engagement
C0682,2025-12-19,2025-02-08,18,51297.42,2849.8566666666666,10,30,9.166666666666666,12,314,0,42747.85,3.0,12074.73,12,18,51297.42,3,4,3,343,High-Value
C0683,2025-12-21,2025-01-24,27,166452.17,6164.895185185185,11,62,12.407407407407407,10,331,0,152581.16,10.0,63658.79,10,27,166452.17,3,4,4,344,High-Value
C0684,2025-10-06,2025-05-11,5,6505.78,1301.156,3,7,11.0,86,148,0,1626.44,1.0,1620.54,86,5,6505.78,1,1,1,111,At-Risk
C0685,2025-10-03,2025-01-23,9,11942.85,1326.9833333333333,7,16,10.0,89,253,0,6966.66,1.0,80.0,89,9,11942.85,1,2,1,121,At-Risk
C0686,2025-12-29,2025-01-31,5,7255.55,1451.1100000000001,4,6,15.0,2,332,0,2418.52,3.0,3545.4,2,5,7255.55,4,1,1,411,Low-Engagement
C0687,2025-09-29,2025-02-18,5,5957.13,1191.426,5,5,13.0,93,223,1,2482.14,0.0,0.0,93,5,5957.13,1,1,1,111,At-Risk
C0688,2025-12-28,2025-03-14,16,50812.25,3175.765625,10,35,13.75,3,289,0,42343.54,7.0,23521.54,3,16,50812.25,4,3,3,433,High-Value
C0689,2025-11-12,2025-05-06,7,11975.27,1710.7528571428572,5,12,13.571428571428571,49,190,0,4989.7,1.0,1649.96,49,7,11975.27,1,1,1,111,At-Risk
C0690,2025-12-24,2025-05-10,13,34066.479999999996,2620.498461538461,6,22,7.3076923076923075,7,228,0,17033.24,6.0,14411.73,7,13,34066.48,4,3,3,433,High-Value
C0691,2025-11-22,2025-03-13,15,41999.92,2799.9946666666665,8,27,7.0,39,254,0,27999.95,5.0,15496.98,39,15,41999.92,2,3,3,233,Low-Engagement
C0692,2025-12-29,2025-03-28,14,40965.9,2926.1357142857146,7,25,11.785714285714286,2,276,0,23896.78,4.0,9523.1,2,14,40965.9,4,3,3,433,High-Value
C0693,2025-12-18,2025-03-25,11,15332.3,1393.8454545454545,8,17,11.818181818181818,13,268,0,10221.53,4.0,6775.07,13,11,15332.3,3,3,2,332,Repeat
C0694,2025-12-28,2025-03-12,16,46316.47,2894.779375,9,25,10.9375,3,291,0,34737.35,6.0,17050.91,3,16,46316.47,4,4,3,443,High-Value
C0695,2025-12-30,2025-04-19,18,86809.48,4822.748888888888,8,43,10.277777777777779,1,255,0,57872.99,2.0,16134.150000000001,1,18,86809.48,4,4,4,444,High-Value
C0696,2025-09-23,2025-03-04,7,12446.74,1778.1057142857142,4,11,10.714285714285714,99,203,1,4148.91,0.0,0.0,99,7,12446.74,1,1,1,111,At-Risk
C0697,2025-12-22,2025-04-29,18,59235.26,3290.847777777778,8,30,10.555555555555555,9,237,0,39490.17,8.0,26978.41,9,18,59235.26,3,4,4,344,High-Value
C0698,2025-11-30,2025-07-01,5,7622.469999999999,1524.494,3,11,11.0,31,152,0,1905.62,1.0,478.66,31,5,7622.47,2,1,1,211,At-Risk
C0699,2025-10-12,2025-02-21,16,88558.01,5534.875625,9,36,10.9375,80,233,0,66418.51,1.0,5432.18,80,16,88558.01,1,3,4,134,Low-Engagement
C0700,2025-12-03,2025-03-01,14,41252.44,2946.6028571428574,8,19,11.785714285714286,28,277,0,27501.63,2.0,7084.01,28,14,41252.44,2,3,3,233,Low-Engagement
C0701,2025-07-30,2025-03-06,7,14447.81,2063.9728571428573,4,10,10.714285714285714,154,146,1,4815.94,0.0,0.0,154,7,14447.81,1,1,2,112,At-Risk
C0702,2025-11-04,2025-03-18,16,100113.19,6257.074375,8,36,7.8125,57,231,0,66742.13,4.0,23961.75,57,16,100113.19,1,3,4,134,Low-Engagement
C0703,2025-11-20,2025-07-08,7,22867.510000000002,3266.787142857143,5,9,8.571428571428571,41,135,0,9528.13,3.0,8856.630000000001,41,7,22867.51,2,1,2,212,At-Risk
C0704,2025-12-30,2025-04-01,23,128966.22,5607.226956521739,8,52,10.652173913043478,1,273,0,85977.48,6.0,30956.93,1,23,128966.22,4,4,4,444,High-Value
C0705,2025-12-27,2025-03-03,19,110862.79,5834.883684210526,10,34,8.157894736842104,4,299,0,92385.66,8.0,51370.5,4,19,110862.79,4,4,4,444,High-Value
C0706,2025-12-13,2025-03-15,8,13425.789999999999,1678.2237499999999,6,13,14.375,18,273,0,6712.9,2.0,2086.38,18,8,13425.79,3,2,2,322,Repeat
C0707,2025-12-21,2025-01-14,16,39580.93,2473.808125,10,30,9.6875,10,341,0,32984.11,3.0,9707.68,10,16,39580.93,3,4,3,343,High-Value
C0708,2025-12-15,2025-05-25,13,20440.56,1572.3507692307694,7,19,14.615384615384615,16,204,0,11923.66,5.0,9593.65,16,13,20440.56,3,3,2,332,Repeat
C0709,2025-12-12,2025-01-26,14,45046.45,3217.6035714285713,9,28,6.785714285714286,19,320,0,33784.84,2.0,6256.360000000001,19,14,45046.45,3,3,3,333,High-Value
C0710,2025-09-07,2025-01-29,6,11693.55,1948.925,5,11,9.166666666666666,115,221,1,4872.31,0.0,0.0,115,6,11693.55,1,1,1,111,At-Risk
C0711,2025-09-20,2025-08-01,5,7271.01,1454.202,2,8,12.0,102,50,1,1211.84,0.0,0.0,102,5,7271.01,1,1,1,111,At-Risk
C0712,2025-11-15,2025-04-11,8,12348.72,1543.59,6,10,15.0,46,218,0,6174.36,1.0,569.49,46,8,12348.72,1,2,1,121,At-Risk
C0713,2025-12-24,2025-04-25,20,58252.82,2912.641,8,34,11.0,7,243,0,38835.21,12.0,35612.13,7,20,58252.82,4,4,4,444,High-Value
C0714,2025-12-31,2025-02-14,15,47588.13,3172.542,8,25,8.333333333333334,0,320,0,31725.42,5.0,17472.2,0,15,47588.13,4,3,3,433,High-Value
C0715,2025-11-28,2025-03-26,13,34627.87,2663.682307692308,7,26,14.23076923076923,33,247,0,20199.59,3.0,11067.599999999999,33,13,34627.87,2,3,3,233,Low-Engagement
C0716,2025-10-27,2025-04-04,3,7013.19,2337.73,3,6,10.0,65,206,0,1753.3,1.0,2527.43,65,3,7013.19,1,1,1,111,At-Risk
C0717,2025-11-13,2025-03-24,7,11460.21,1637.172857142857,6,13,12.142857142857142,48,234,0,5730.1,2.0,3131.8399999999997,48,7,11460.21,1,1,1,111,At-Risk
C0718,2025-08-21,2025-03-23,8,15964.17,1995.52125,4,11,13.75,132,151,1,5321.39,0.0,0.0,132,8,15964.17,1,2,2,122,At-Risk
C0719,2025-12-28,2025-02-06,16,84567.7,5285.48125,9,34,7.8125,3,325,0,63425.77,8.0,44976.54,3,16,84567.7,4,3,4,434,High-Value
C0720,2025-12-10,2025-07-08,5,8883.64,1776.7279999999998,4,9,14.0,21,155,0,2961.21,2.0,3089.01,21,5,8883.64,2,1,1,211,At-Risk
C0721,2025-12-12,2025-05-01,5,9327.6,1865.52,5,8,13.0,19,225,0,3886.5,3.0,4365.09,19,5,9327.6,3,1,1,311,Low-Engagement
C0722,2025-12-20,2025-04-10,17,46549.94,2738.2317647058826,8,30,9.117647058823529,11,254,0,31033.29,4.0,11916.62,11,17,46549.94,3,4,3,343,High-Value
C0723,2025-12-16,2025-03-11,23,124309.67,5404.768260869565,9,42,10.217391304347826,15,280,0,93232.25,8.0,39931.67,15,23,124309.67,3,4,4,344,High-Value
C0724,2025-11-16,2025-01-16,4,6344.64,1586.16,4,4,10.0,45,304,0,2114.88,1.0,3686.55,45,4,6344.64,1,1,1,111,At-Risk
C0725,2025-10-20,2025-03-06,6,11228.62,1871.4366666666667,4,8,11.666666666666666,72,228,0,3742.87,1.0,1054.5,72,6,11228.62,1,1,1,111,At-Risk
C0726,2025-09-14,2025-04-17,11,21184.94,1925.9036363636362,6,15,16.363636363636363,108,150,1,10592.47,0.0,0.0,108,11,21184.94,1,2,2,122,At-Risk
C0727,2025-12-06,2025-03-14,24,140596.04,5858.168333333334,10,57,11.875,25,267,0,117163.37,8.0,48758.450000000004,25,24,140596.04,2,4,4,244,Low-Engagement
C0728,2025-11-20,2025-03-30,7,13125.93,1875.1328571428571,6,10,13.571428571428571,41,235,0,6562.96,2.0,4093.3,41,7,13125.93,2,1,2,212,At-Risk
C0729,2025-12-29,2025-03-08,21,55911.31,2662.443333333333,8,41,10.714285714285714,2,296,0,37274.21,4.0,12347.34,2,21,55911.31,4,4,4,444,High-Value
C0730,2025-12-25,2025-02-24,17,82662.89,4862.52294117647,11,38,12.058823529411764,6,304,0,75774.32,5.0,22696.52,6,17,82662.89,4,4,4,444,High-Value
C0731,2025-12-29,2025-02-15,16,89887.87,5617.991875,8,31,10.0,2,317,0,59925.25,3.0,15889.0,2,16,89887.87,4,3,4,434,High-Value
C0732,2025-12-16,2025-02-24,10,13253.28,1325.328,9,18,16.0,15,295,0,9939.96,2.0,3338.77,15,10,13253.28,3,2,2,322,Repeat
C0733,2025-12-17,2025-04-21,5,7442.879999999999,1488.5759999999998,4,11,17.0,14,240,0,2480.96,2.0,4187.86,14,5,7442.88,3,1,1,311,Low-Engagement
C0734,2025-11-22,2025-04-05,6,9439.37,1573.2283333333335,5,10,7.5,39,231,0,3933.07,2.0,4060.76,39,6,9439.37,2,1,1,211,At-Risk
C0735,2025-12-26,2025-01-28,20,62244.32,3112.216,10,31,8.5,5,332,0,51870.27,7.0,21901.81,5,20,62244.32,4,4,4,444,High-Value
C0736,2025-07-17,2025-02-28,5,11218.75,2243.75,3,9,15.0,167,139,1,2804.69,0.0,0.0,167,5,11218.75,1,1,1,111,At-Risk
C0737,2025-12-30,2025-04-25,16,52314.11,3269.631875,8,29,8.4375,1,249,0,34876.07,6.0,22639.809999999998,1,16,52314.11,4,3,3,433,High-Value
C0738,2025-11-05,2025-09-04,2,5146.0,2573.0,2,4,10.0,56,62,0,857.67,1.0,2829.84,56,2,5146.0,1,1,1,111,At-Risk
C0739,2025-12-29,2025-04-03,13,36679.66,2821.512307692308,7,24,10.76923076923077,2,270,0,21396.47,4.0,11377.369999999999,2,13,36679.66,4,3,3,433,High-Value
C0740,2025-12-13,2025-03-08,14,41060.46,2932.89,10,26,11.071428571428571,18,280,0,34217.05,4.0,9451.98,18,14,41060.46,3,3,3,333,High-Value
C0741,2025-11-24,2025-05-13,14,39833.1,2845.2214285714285,7,32,8.928571428571429,37,195,0,23235.98,7.0,19555.89,37,14,39833.1,2,3,3,233,Low-Engagement
C0742,2025-12-29,2025-05-31,16,57831.83,3614.489375,7,30,11.5625,2,212,0,33735.23,9.0,32034.15,2,16,57831.83,4,3,4,434,High-Value
C0743,2025-12-18,2025-03-28,9,10914.75,1212.75,6,17,11.11111111111111,13,265,0,5457.38,6.0,7354.71,13,9,10914.75,3,2,1,321,Repeat
C0744,2025-08-22,2025-03-12,9,19249.61,2138.8455555555556,6,19,18.333333333333332,131,163,1,9624.8,0.0,0.0,131,9,19249.61,1,2,2,122,At-Risk
C0745,2025-11-12,2025-03-31,13,35954.1,2765.7,6,18,11.153846153846153,49,226,0,17977.05,5.0,13693.14,49,13,35954.1,1,3,3,133,Low-Engagement
C0746,2025-12-12,2025-04-27,5,11386.2,2277.2400000000002,5,11,6.0,19,229,0,4744.25,2.0,5870.98,19,5,11386.2,3,1,1,311,Low-Engagement
C0747,2025-12-21,2025-04-01,12,35445.63,2953.8025,7,22,12.5,10,264,0,20676.62,2.0,5409.139999999999,10,12,35445.63,3,3,3,333,High-Value
C0748,2025-11-18,2025-03-22,8,10532.77,1316.59625,6,14,13.75,43,241,0,5266.38,2.0,3540.45,43,8,10532.77,2,2,1,221,At-Risk
C0749,2025-12-28,2025-01-17,13,19686.46,1514.3430769230768,9,19,13.461538461538462,3,345,0,14764.84,1.0,2136.32,3,13,19686.46,4,3,2,432,Repeat
C0750,2025-11-06,2025-07-19,2,3560.75,1780.375,2,4,20.0,55,110,0,593.46,1.0,1500.14,55,2,3560.75,1,1,1,111,At-Risk
C0751,2025-12-23,2025-04-19,14,69628.25,4973.446428571428,8,26,12.5,8,248,0,46418.83,4.0,23807.33,8,14,69628.25,3,3,4,334,High-Value
C0752,2025-11-10,2025-04-04,11,22432.94,2039.3581818181817,6,17,12.272727272727273,51,220,0,11216.47,1.0,2944.36,51,11,22432.94,1,2,2,122,At-Risk
C0753,2025-11-27,2025-01-17,6,9267.08,1544.5133333333333,4,9,9.166666666666666,34,314,0,3089.03,2.0,3500.76,34,6,9267.08,2,1,1,211,At-Risk
C0754,2025-12-23,2025-03-05,14,38998.01,2785.572142857143,8,29,8.571428571428571,8,293,0,25998.67,6.0,16313.12,8,14,38998.01,3,3,3,333,High-Value
C0755,2025-12-24,2025-02-18,16,92827.13,5801.695625,8,33,10.625,7,309,0,61884.75,4.0,18261.739999999998,7,16,92827.13,4,3,4,434,High-Value
C0756,2025-08-26,2025-03-29,6,8932.45,1488.7416666666668,4,10,13.333333333333334,127,150,1,2977.48,0.0,0.0,127,6,8932.45,1,1,1,111,At-Risk
C0757,2025-11-30,2025-06-15,9,16104.74,1789.4155555555556,4,15,8.88888888888889,31,168,0,5368.25,2.0,4616.89,31,9,16104.74,2,2,2,222,At-Risk
C0758,2025-12-03,2025-09-10,4,6736.5,1684.125,4,8,13.75,28,84,0,2245.5,3.0,5210.23,28,4,6736.5,2,1,1,211,At-Risk
C0759,2025-11-25,2025-04-19,9,14992.12,1665.7911111111111,8,17,13.88888888888889,36,220,0,9994.75,3.0,2811.26,36,9,14992.12,2,2,2,222,At-Risk
C0760,2025-11-13,2025-03-27,15,23035.29,1535.6860000000001,8,25,13.0,48,231,0,15356.86,4.0,5965.07,48,15,23035.29,1,3,2,132,Low-Engagement
C0761,2025-12-20,2025-02-04,20,100789.47,5039.4735,9,49,10.0,11,319,0,75592.1,5.0,30023.47,11,20,100789.47,3,4,4,344,High-Value
C0762,2025-12-29,2025-05-02,15,42454.36,2830.2906666666668,5,25,9.0,2,241,0,17689.32,9.0,24299.53,2,15,42454.36,4,3,3,433,High-Value
C0763,2025-12-04,2025-03-24,16,50014.26,3125.89125,9,21,10.3125,27,255,0,37510.7,7.0,23948.24,27,16,50014.26,2,4,3,243,Low-Engagement
C0764,2025-08-19,2025-04-05,7,10358.18,1479.74,4,13,12.857142857142858,134,136,1,3452.73,0.0,0.0,134,7,10358.18,1,1,1,111,At-Risk
C0765,2025-12-25,2025-04-21,25,142840.45,5713.618,9,51,10.8,6,248,0,107130.34,9.0,53726.159999999996,6,25,142840.45,4,4,4,444,High-Value
C0766,2025-10-26,2025-03-30,6,10582.86,1763.8100000000002,5,10,14.166666666666666,66,210,0,4409.53,1.0,1534.78,66,6,10582.86,1,1,1,111,At-Risk
C0767,2025-08-08,2025-02-05,4,6285.79,1571.4475,3,6,17.5,145,184,1,1571.45,0.0,0.0,145,4,6285.79,1,1,1,111,At-Risk
C0768,2025-12-12,2025-04-29,8,16266.27,2033.28375,7,14,10.0,19,227,0,9488.66,2.0,4191.1,19,8,16266.27,3,2,2,322,Repeat
C0769,2025-12-25,2025-04-17,17,49561.98,2915.410588235294,7,32,10.588235294117647,6,252,0,28911.16,7.0,20088.28,6,17,49561.98,4,4,3,443,High-Value
C0770,2025-11-30,2025-03-18,14,27284.44,1948.8885714285714,7,28,12.5,31,257,0,15915.92,6.0,10853.77,31,14,27284.44,2,3,3,233,Low-Engagement
C0771,2025-12-20,2025-01-30,21,117658.9,5602.804761904762,10,47,8.095238095238095,11,324,0,98049.08,7.0,43079.1,11,21,117658.9,3,4,4,344,High-Value
C0772,2025-12-25,2025-04-23,8,17551.5,2193.9375,6,10,16.25,6,246,0,8775.75,1.0,1587.77,6,8,17551.5,4,2,2,422,Repeat
C0773,2025-12-16,2025-03-09,21,109456.9,5212.233333333333,10,46,9.047619047619047,15,282,0,91214.08,5.0,25950.17,15,21,109456.9,3,4,4,344,High-Value
C0774,2025-12-16,2025-05-14,9,18367.829999999998,2040.87,5,17,11.666666666666666,15,216,0,7653.26,2.0,2172.8,15,9,18367.83,3,2,2,322,Repeat
C0775,2025-12-03,2025-02-21,15,21800.93,1453.3953333333334,7,20,10.666666666666666,28,285,0,12717.21,3.0,3737.74,28,15,21800.93,2,3,2,232,Low-Engagement
C0776,2025-12-30,2025-03-03,24,114610.36,4775.431666666666,9,46,9.583333333333334,1,302,0,85957.77,4.0,18199.87,1,24,114610.36,4,4,4,444,High-Value
C0777,2025-12-26,2025-03-12,14,39383.270000000004,2813.0907142857145,8,22,9.285714285714286,5,289,0,26255.51,4.0,14523.19,5,14,39383.27,4,3,3,433,High-Value
C0778,2025-09-26,2025-03-18,9,17741.88,1971.3200000000002,5,9,16.666666666666668,96,192,1,7392.45,0.0,0.0,96,9,17741.88,1,2,2,122,At-Risk
C0779,2025-07-26,2025-03-28,5,9687.0,1937.4,3,8,10.0,158,120,1,2421.75,0.0,0.0,158,5,9687.0,1,1,1,111,At-Risk
C0780,2025-10-22,2025-02-06,10,14733.98,1473.398,7,14,11.5,70,258,0,8594.82,2.0,2026.0299999999997,70,10,14733.98,1,2,2,122,At-Risk
C0781,2025-09-08,2025-03-30,10,17222.36,1722.236,5,13,6.0,114,162,1,7175.98,0.0,0.0,114,10,17222.36,1,2,2,122,At-Risk
C0782,2025-11-28,2025-03-10,6,9759.289999999999,1626.5483333333332,4,9,18.333333333333332,33,263,0,3253.1,2.0,3905.55,33,6,9759.29,2,1,1,211,At-Risk
C0783,2025-10-19,2025-04-26,7,17825.0,2546.4285714285716,5,12,7.857142857142857,73,176,0,7427.08,1.0,3890.01,73,7,17825.0,1,1,2,112,At-Risk
C0784,2025-12-22,2025-04-21,9,26702.07,2966.8966666666665,6,16,11.666666666666666,9,245,0,13351.04,5.0,12936.86,9,9,26702.07,3,2,3,323,Repeat
C0785,2025-12-12,2025-03-08,16,48277.64,3017.3525,9,29,10.9375,19,279,0,36208.23,8.0,25296.19,19,16,48277.64,3,4,3,343,High-Value
C0786,2025-12-10,2025-04-05,13,23039.16,1772.2430769230768,8,15,13.461538461538462,21,249,0,15359.44,4.0,7427.63,21,13,23039.16,2,3,2,232,Low-Engagement
C0787,2025-10-23,2025-04-10,2,3376.02,1688.01,2,5,22.5,69,196,0,562.67,1.0,2612.0,69,2,3376.02,1,1,1,111,At-Risk
C0788,2025-12-29,2025-02-13,11,28964.600000000002,2633.145454545455,6,21,11.363636363636363,2,319,0,14482.3,2.0,6217.01,2,11,28964.6,4,2,3,423,Repeat
C0789,2025-12-31,2025-01-24,11,33984.58,3089.5072727272727,9,25,9.545454545454545,0,341,0,25488.44,5.0,9935.3,0,11,33984.58,4,2,3,423,Repeat
C0790,2025-12-11,2025-04-26,8,7789.6,973.7,8,12,18.125,20,229,0,5193.07,3.0,3316.08,20,8,7789.6,3,2,1,321,Repeat
C0791,2025-12-14,2025-04-17,21,102945.55,4902.169047619048,9,53,11.19047619047619,17,241,0,77209.16,5.0,20372.29,17,21,102945.55,3,4,4,344,High-Value
C0792,2025-12-07,2025-03-17,7,13929.810000000001,1989.9728571428573,5,11,10.714285714285714,24,265,0,5804.09,1.0,1535.91,24,7,13929.81,2,1,2,212,At-Risk
C0793,2025-08-30,2025-03-02,7,13508.84,1929.8342857142857,3,17,14.285714285714286,123,181,1,3377.21,0.0,0.0,123,7,13508.84,1,1,2,112,At-Risk
C0794,2025-12-30,2025-05-04,8,14162.73,1770.34125,5,10,16.25,1,240,0,5901.14,4.0,6294.14,1,8,14162.73,4,2,2,422,Repeat
C0795,2025-12-23,2025-03-13,19,105317.78,5543.041052631579,9,41,14.736842105263158,8,285,0,78988.33,8.0,46691.41,8,19,105317.78,3,4,4,344,High-Value
C0796,2025-07-17,2025-05-28,5,5576.17,1115.234,3,6,14.0,167,50,1,1394.04,0.0,0.0,167,5,5576.17,1,1,1,111,At-Risk
C0797,2025-08-28,2025-03-06,6,8817.19,1469.5316666666668,5,10,13.333333333333334,125,175,1,3673.83,0.0,0.0,125,6,8817.19,1,1,1,111,At-Risk
C0798,2025-12-25,2025-03-05,9,15785.78,1753.9755555555557,8,15,13.333333333333334,6,295,0,10523.85,4.0,5733.23,6,9,15785.78,4,2,2,422,Repeat
