customer_id,first_purchase_date,last_purchase_date,total_transactions,total_spend,avg_order_value,quantity_total,discount_usage_rate,active_months,customer_lifespan_days,days_since_last_purchase,churn_label,clv_proxy,transactions_last_90_days,spend_last_90_days
C0983,2025-04-10,2025-12-31,17,91137.87,5361.05,38,11.7647,7,265,0,0,53163.75,1,6696.38
C0984,2025-04-29,2025-12-03,15,83882.58,5592.17,32,11.6667,8,218,28,0,55921.7,4,22790.34
C0985,2025-03-18,2025-10-01,8,11809.16,1476.14,14,14.375,7,197,91,1,6888.65,0,0.0
C0986,2025-05-17,2025-12-31,17,53487.57,3146.33,34,11.4706,7,228,0,0,31201.11,10,33424.92
C0987,2025-01-30,2025-10-07,9,15715.34,1746.15,12,12.7778,7,250,85,0,9167.29,1,1279.05
C0988,2025-04-17,2025-12-20,13,33771.51,2597.81,27,7.3077,6,247,11,0,16885.76,4,11429.03
C0989,2025-04-07,2025-12-29,14,40111.59,2865.11,26,13.2143,7,266,2,0,23398.4,2,8251.4
C0990,2025-03-12,2025-09-20,11,21065.19,1915.02,21,13.1818,7,192,102,1,12288.05,0,0.0
C0991,2025-02-05,2025-05-22,5,5374.2,1074.84,9,12.0,4,106,223,1,1791.4,0,0.0
C0992,2025-02-27,2025-10-31,14,27157.85,1939.85,19,15.0,6,246,61,0,13578.95,2,5198.85
C0993,2025-04-10,2025-12-31,20,58720.86,2936.04,32,10.25,8,265,0,0,39147.2,3,9661.8
C0994,2025-06-30,2025-10-31,3,5216.09,1738.7,6,15.0,3,123,61,0,1304.03,1,1218.83
C0995,2025-02-02,2025-12-14,10,23727.73,2372.77,16,14.5,7,315,17,0,13841.16,2,4755.79
C0996,2025-04-08,2025-12-17,15,80395.29,5359.69,28,11.6667,7,253,14,0,46897.29,8,41818.19
C0997,2025-05-04,2025-12-26,9,14272.08,1585.79,15,12.2222,5,236,5,0,5946.71,4,7965.91
C0998,2025-04-19,2025-12-28,17,89679.64,5275.27,29,6.1765,8,253,3,0,59786.39,9,45993.96
C0999,2025-05-14,2025-12-05,6,9461.92,1576.99,9,11.6667,5,205,26,0,3942.48,2,2212.73
C1000,2025-05-23,2025-12-08,11,28646.28,2604.21,15,12.7273,6,199,23,0,14323.16,6,13372.58
C1001,2025-06-30,2025-12-23,11,30391.93,2762.9,18,6.8182,7,176,8,0,17728.61,7,25696.07
C1002,2025-05-04,2025-12-10,8,14274.66,1784.33,9,13.125,5,220,21,0,5947.77,2,3836.27
C1003,2025-02-19,2025-09-18,6,13362.84,2227.14,7,9.1667,5,211,104,1,5567.85,0,0.0
C1004,2025-04-04,2025-12-15,7,12304.58,1757.8,12,13.5714,5,255,16,0,5126.92,2,2277.59
C1005,2025-05-04,2025-12-16,6,8980.06,1496.68,10,14.1667,5,226,15,0,3741.7,2,2343.39
C1006,2025-05-23,2025-11-15,8,13177.51,1647.19,12,15.625,6,176,46,0,6588.76,2,3802.51
C1007,2025-03-19,2025-11-13,16,25396.7,1587.29,25,12.1875,8,239,48,0,16931.09,3,4692.0
C1008,2025-01-28,2025-12-11,8,14277.12,1784.64,11,12.5,7,317,20,0,8328.32,1,2616.58
C1009,2025-01-29,2025-12-30,20,56737.97,2836.9,32,12.25,11,335,1,0,52009.83,2,3075.36
C1010,2025-04-24,2025-12-26,19,55364.5,2913.92,34,9.7368,7,246,5,0,32295.95,10,27367.6
C1011,2025-03-02,2025-12-07,19,48873.42,2572.29,35,10.7895,10,280,24,0,40727.93,5,12305.73
C1012,2025-01-29,2025-10-22,8,17031.19,2128.9,14,18.75,6,266,70,0,8515.6,1,1146.0
C1013,2025-03-26,2025-12-08,9,20043.76,2227.08,20,15.0,6,257,23,0,10021.86,1,2920.54
C1014,2025-03-21,2025-12-20,16,92634.52,5789.66,33,8.4375,6,274,11,0,46317.28,10,57775.57
C1015,2025-03-13,2025-11-01,5,10103.08,2020.62,9,9.0,4,233,60,0,3367.7,1,1218.18
C1016,2025-02-19,2025-11-23,11,24319.53,2210.87,17,15.4545,6,277,38,0,12159.78,3,6394.55
C1017,2025-03-24,2025-12-05,13,39867.2,3066.71,27,11.1538,9,256,26,0,29900.42,4,9986.27
C1018,2025-03-15,2025-12-07,4,6261.5,1565.38,5,12.5,3,267,24,0,1565.38,2,3849.54
C1019,2025-04-24,2025-12-14,8,14620.73,1827.59,11,11.25,5,234,17,0,6091.97,1,3039.4
C1020,2025-03-12,2025-12-15,21,109352.23,5207.25,48,10.2381,9,278,16,0,82014.19,8,39691.43
C1021,2025-06-17,2025-11-12,8,12132.16,1516.52,12,15.0,4,148,49,0,4044.05,1,1109.23
C1022,2025-04-30,2025-12-29,8,23831.7,2978.96,11,11.25,6,243,2,0,11915.84,2,6267.32
C1023,2025-04-03,2025-12-01,9,11038.42,1226.49,13,13.8889,6,242,30,0,5519.2,2,1964.24
C1024,2025-03-30,2025-12-04,9,19849.13,2205.46,14,15.0,6,249,27,0,9924.57,2,1598.26
C1025,2025-02-11,2025-11-08,7,13274.87,1896.41,17,15.0,4,270,53,0,4424.96,1,2215.05
C1026,2025-03-04,2025-12-20,17,46439.38,2731.73,29,8.8235,7,291,11,0,27089.66,7,21596.84
C1027,2025-04-21,2025-12-20,15,28082.56,1872.17,29,13.0,7,243,11,0,16381.49,2,3039.25
C1028,2025-02-18,2025-10-25,13,24757.92,1904.46,21,12.6923,7,249,67,0,14442.16,3,3962.43
C1029,2025-01-27,2025-12-23,23,64291.66,2795.29,45,13.4783,10,330,8,0,53576.39,9,27548.86
C1030,2025-04-15,2025-10-21,9,12986.81,1442.98,17,10.0,6,189,71,0,6493.41,2,3354.85
C1031,2025-03-19,2025-12-15,16,85102.2,5318.89,34,9.375,8,271,16,0,56734.83,3,20169.02
C1032,2025-01-20,2025-12-08,8,12559.87,1569.98,10,14.375,7,322,23,0,7326.57,2,4747.21
C1033,2025-01-10,2025-11-03,7,17722.49,2531.78,15,10.0,4,297,58,0,5907.49,3,7854.01
C1034,2025-05-16,2025-12-03,13,87743.15,6749.47,27,8.8462,7,201,28,0,51183.48,6,46074.74
C1035,2025-05-13,2025-12-30,12,61873.96,5156.16,21,10.0,6,231,1,0,30936.96,6,29854.72
C1036,2025-02-20,2025-09-13,12,18870.69,1572.56,24,13.3333,7,205,109,1,11007.92,0,0.0
C1037,2025-04-05,2025-12-25,17,46297.39,2723.38,31,8.2353,7,264,6,0,27006.85,5,10875.52
C1038,2025-01-14,2025-12-24,9,12450.52,1383.39,14,15.5556,7,344,7,0,7262.8,3,4947.67
C1039,2025-04-19,2025-12-18,19,106372.84,5598.57,37,11.3158,7,243,13,0,62050.82,7,38835.29
C1040,2025-01-22,2025-12-14,13,33319.16,2563.01,20,8.8462,9,326,17,0,24989.35,1,3609.18
C1041,2025-02-21,2025-12-28,9,16203.93,1800.44,13,7.2222,7,310,3,0,9452.31,5,10069.87
C1042,2025-04-26,2025-11-09,5,7860.84,1572.17,9,8.0,5,197,52,0,3275.35,1,1568.81
C1043,2025-03-28,2025-12-19,15,39879.17,2658.61,33,9.6667,10,266,12,0,33232.63,4,11109.19
C1044,2025-04-26,2025-12-29,12,21170.25,1764.19,22,10.4167,7,247,2,0,12349.33,5,8988.99
C1045,2025-04-11,2025-09-08,12,22028.6,1835.72,19,12.5,6,150,114,1,11014.32,0,0.0
C1046,2025-06-05,2025-12-21,8,10608.0,1326.0,13,8.75,4,199,10,0,3536.0,4,4995.96
C1047,2025-02-01,2025-12-12,15,45421.61,3028.11,27,7.6667,8,314,19,0,30281.1,3,10058.08
C1048,2025-04-28,2025-12-30,21,117444.61,5592.6,51,12.619,8,246,1,0,78296.4,8,45972.31
C1049,2025-04-10,2025-12-20,7,12433.47,1776.21,13,15.7143,5,254,11,0,5180.61,3,4763.36
C1050,2025-02-26,2025-12-22,24,136293.87,5678.91,50,11.0417,10,299,9,0,113578.2,9,51798.92
C1051,2025-03-15,2025-11-27,10,19465.27,1946.53,21,12.0,6,257,34,0,9732.65,1,1867.63
C1052,2025-01-10,2025-07-20,5,3078.7,615.74,13,12.0,4,191,164,1,1026.23,0,0.0
C1053,2025-02-11,2025-11-11,8,18708.77,2338.6,16,18.125,6,273,50,0,9354.4,1,2171.87
C1054,2025-06-23,2025-11-25,7,11902.58,1700.37,10,15.0,4,155,36,0,3967.53,3,2854.67
C1055,2025-04-26,2025-10-15,8,17780.95,2222.62,11,12.5,5,172,77,0,7408.73,2,2882.59
C1056,2025-03-28,2025-12-14,21,52548.8,2502.32,38,11.1905,10,261,17,0,43790.6,7,16168.56
C1057,2025-04-26,2025-11-18,8,17700.75,2212.59,12,11.875,5,206,43,0,7375.3,1,3027.44
C1058,2025-04-26,2025-12-16,25,68213.47,2728.54,40,11.2,9,234,15,0,51160.13,8,15105.9
C1059,2025-02-16,2025-11-23,12,39415.18,3284.6,21,12.9167,8,280,38,0,26276.8,4,11848.87
C1060,2025-02-16,2025-11-04,5,8054.55,1610.91,11,17.0,5,261,57,0,3356.06,1,1705.91
C1061,2025-02-03,2025-10-27,8,20320.3,2540.04,14,18.125,6,266,65,0,10160.16,1,2631.37
C1062,2025-02-17,2025-10-11,8,11340.23,1417.53,13,13.125,5,236,81,0,4725.1,1,1018.65
C1063,2025-02-26,2025-12-19,12,17275.6,1439.63,14,14.5833,9,296,12,0,12956.67,4,4200.92
C1064,2025-03-30,2025-12-24,8,27547.53,3443.44,13,13.125,6,269,7,0,13773.76,1,3831.42
C1065,2025-03-04,2025-12-26,19,55009.85,2895.26,38,9.4737,9,297,5,0,41257.46,6,12621.16
C1066,2025-06-14,2025-12-05,4,7454.23,1863.56,9,17.5,3,174,26,0,1863.56,1,1536.63
C1067,2025-04-17,2025-12-09,16,42600.84,2662.55,29,10.9375,9,236,22,0,31950.6,6,10522.69
C1068,2025-01-19,2025-12-03,28,134720.63,4811.45,62,11.9643,11,318,28,0,123493.88,10,48249.59
C1069,2025-04-19,2025-12-15,15,40937.69,2729.18,30,12.0,8,240,16,0,27291.8,4,10740.5
C1070,2025-05-23,2025-12-12,20,61274.94,3063.75,42,12.0,8,203,19,0,40850.0,5,15539.65
C1071,2025-02-23,2025-12-28,18,45983.63,2554.65,33,9.7222,8,308,3,0,30655.8,7,21184.85
C1072,2025-02-04,2025-12-22,14,41046.24,2931.87,26,12.1429,9,321,9,0,30784.64,6,16364.37
C1073,2025-03-16,2025-12-31,19,110125.01,5796.05,41,13.9474,9,290,0,0,82593.71,7,42525.32
C1074,2025-04-10,2025-12-02,20,107567.76,5378.39,39,10.5,9,236,29,0,80675.85,7,34227.61
C1075,2025-05-17,2025-11-15,8,14520.7,1815.09,16,15.625,5,182,46,0,6050.3,3,4980.77
C1076,2025-05-14,2025-11-21,9,24711.96,2745.77,15,8.3333,7,191,40,0,14415.29,2,4353.03
C1077,2025-04-06,2025-12-14,9,21360.69,2373.41,18,9.4444,7,252,17,0,12460.4,1,1928.81
C1078,2025-03-16,2025-11-27,9,12715.71,1412.86,12,10.5556,5,256,34,0,5298.23,3,4197.81
C1079,2025-05-13,2025-12-18,10,24128.21,2412.82,21,9.5,5,219,13,0,10053.42,3,3509.71
C1080,2025-04-10,2025-12-25,12,17998.14,1499.85,18,12.5,5,259,6,0,7499.25,1,2083.68
C1081,2025-03-16,2025-11-14,12,22350.44,1862.54,17,10.8333,8,243,47,0,14900.32,2,2799.55
C1082,2025-02-28,2025-12-21,23,110510.12,4804.79,47,13.2609,10,296,10,0,92091.81,10,45107.72
C1083,2025-03-19,2025-10-27,11,33812.38,3073.85,22,13.6364,7,222,65,0,19723.87,2,6158.31
C1084,2025-01-22,2025-12-21,15,24487.25,1632.48,24,13.6667,8,333,10,0,16324.8,1,931.33
C1085,2025-02-19,2025-12-26,11,17819.07,1619.92,19,7.2727,6,310,5,0,8909.56,1,740.06
C1086,2025-04-07,2025-12-11,16,53015.65,3313.48,27,10.3125,8,248,20,0,35343.79,6,19506.48
C1087,2025-04-19,2025-12-26,7,15572.44,2224.63,11,12.8571,6,251,5,0,7786.2,3,8204.26
C1088,2025-02-17,2025-11-28,18,94573.1,5254.06,38,12.2222,10,284,33,0,78810.9,3,14241.43
C1089,2025-03-21,2025-11-15,3,5848.11,1949.37,3,13.3333,3,239,46,0,1462.03,1,2180.79
C1090,2025-03-22,2025-12-30,22,63325.13,2878.41,38,12.5,8,283,1,0,42216.68,8,23748.8
C1091,2025-04-14,2025-12-22,8,16425.38,2053.17,12,15.625,6,252,9,0,8212.68,3,6970.53
C1092,2025-06-14,2025-12-06,8,14144.27,1768.03,11,13.75,5,175,25,0,5893.43,3,5365.91
C1093,2025-03-02,2025-10-03,3,3813.67,1271.22,6,15.0,3,215,89,0,953.41,1,686.5
C1094,2025-05-21,2025-11-22,13,17516.56,1347.43,20,8.8462,6,185,39,0,8758.3,6,9951.49
C1095,2025-03-02,2025-12-30,13,34244.19,2634.17,25,10.7692,7,303,1,0,19975.79,9,23037.07
C1096,2025-04-24,2025-12-25,11,66019.86,6001.81,24,10.9091,8,245,6,0,44013.27,5,34249.05
C1097,2025-04-27,2025-12-11,13,37753.04,2904.08,22,8.4615,7,228,20,0,22022.61,5,16346.02
C1098,2025-05-18,2025-12-24,8,18017.98,2252.25,18,7.5,5,220,7,0,7507.5,2,7369.14
C1099,2025-04-05,2025-12-27,15,28187.17,1879.14,28,16.3333,8,266,4,0,18791.4,7,12783.05
C1100,2025-06-03,2025-12-29,7,25483.15,3640.45,13,7.1429,4,209,2,0,8494.38,4,14629.59
C1101,2025-04-24,2025-12-29,28,145366.22,5191.65,58,7.6786,8,249,2,0,96910.8,8,43123.81
C1102,2025-04-30,2025-12-25,15,28363.04,1890.87,26,17.3333,8,239,6,0,18908.7,4,6519.19
C1103,2025-03-09,2025-07-22,9,19935.12,2215.01,12,16.6667,5,135,162,1,8306.29,0,0.0
C1104,2025-04-09,2025-12-12,9,14169.32,1574.37,17,13.3333,5,247,19,0,5903.89,3,5804.72
C1105,2025-03-25,2025-08-25,6,11526.94,1921.16,8,15.0,4,153,128,1,3842.32,0,0.0
C1106,2025-02-12,2025-12-29,17,106825.05,6283.83,38,11.1765,8,320,2,0,71216.74,8,47385.9
C1107,2025-03-18,2025-12-11,23,72507.9,3152.52,40,9.5652,9,268,20,0,54380.97,9,29783.63
C1108,2025-07-05,2025-12-15,4,10910.45,2727.61,5,11.25,2,163,16,0,1818.41,1,976.73
C1109,2025-06-19,2025-11-13,9,17319.65,1924.41,17,12.7778,5,147,48,0,7216.54,4,7706.54
C1110,2025-02-17,2025-12-23,28,159454.71,5694.81,53,12.3214,10,309,8,0,132878.9,11,68928.05
C1111,2025-04-03,2025-12-26,9,19452.36,2161.37,13,16.1111,5,267,5,0,8105.14,2,5347.36
C1112,2025-05-31,2025-12-29,16,51470.3,3216.89,27,9.375,8,212,2,0,34313.49,6,17039.98
C1113,2025-08-30,2025-12-22,5,7589.4,1517.88,8,13.0,4,114,9,0,2529.8,3,3785.03
C1114,2025-03-08,2025-10-26,9,13316.85,1479.65,15,16.1111,6,232,66,0,6658.43,2,1900.77
C1115,2025-03-25,2025-12-27,10,20656.86,2065.69,14,15.5,7,277,4,0,12049.86,3,6929.57
C1116,2025-03-06,2025-04-29,2,3479.86,1739.93,2,10.0,2,54,246,1,579.98,0,0.0
C1117,2025-04-13,2025-12-15,15,84639.57,5642.64,26,15.3333,7,246,16,0,49373.1,6,31986.09
C1118,2025-02-18,2025-09-29,5,9140.29,1828.06,9,18.0,4,223,93,1,3046.77,0,0.0
C1119,2025-03-02,2025-12-21,14,34971.82,2497.99,34,8.2143,9,294,10,0,26228.9,6,12459.76
C1120,2025-03-27,2025-11-17,12,66747.39,5562.28,30,12.0833,6,235,44,0,33373.68,4,25287.21
C1121,2025-02-25,2025-12-24,14,24966.57,1783.33,22,17.1429,8,302,7,0,16644.41,5,10644.89
C1122,2025-03-26,2025-09-25,9,17258.69,1917.63,16,9.4444,6,183,97,1,8629.34,0,0.0
C1123,2025-04-07,2025-12-07,9,17688.73,1965.41,18,16.6667,6,244,24,0,8844.35,3,6675.84
C1124,2025-02-08,2025-12-04,11,20776.59,1888.78,18,13.1818,7,299,27,0,12119.67,1,877.92
C1125,2025-03-13,2025-12-10,10,16580.6,1658.06,17,14.0,7,272,21,0,9672.02,3,3992.59
C1126,2025-03-07,2025-12-21,7,14099.9,2014.27,12,11.4286,5,289,10,0,5874.95,2,4095.36
C1127,2025-03-07,2025-12-29,20,104576.3,5228.82,44,13.5,8,297,2,0,69717.6,8,47615.85
C1128,2025-05-09,2025-12-27,19,51805.8,2726.62,37,11.3158,7,232,4,0,30220.04,5,14917.04
C1129,2025-03-24,2025-11-12,14,43099.58,3078.54,26,9.6429,8,233,49,0,28733.04,2,6160.39
C1130,2025-06-01,2025-12-23,12,32560.74,2713.39,20,8.75,7,205,8,0,18993.73,4,13045.6
C1131,2025-07-24,2025-09-22,3,3758.08,1252.69,5,13.3333,2,60,100,1,626.35,0,0.0
C1132,2025-01-30,2025-12-20,13,25402.26,1954.02,22,7.6923,7,324,11,0,14817.99,5,12306.18
C1133,2025-04-17,2025-11-13,16,98646.59,6165.41,38,10.9375,8,210,48,0,65764.37,4,24558.85
C1134,2025-03-27,2025-12-15,9,25337.71,2815.3,18,10.0,6,263,16,0,12668.85,3,10399.77
C1135,2025-04-25,2025-12-23,13,15409.92,1185.38,18,11.5385,7,242,8,0,8989.13,6,7576.45
C1136,2025-02-11,2025-12-26,17,92318.78,5430.52,39,9.4118,10,318,5,0,76932.37,4,19587.5
C1137,2025-04-30,2025-12-25,6,12888.68,2148.11,7,11.6667,6,239,6,0,6444.33,3,5651.1
C1138,2025-04-17,2025-12-28,9,30504.33,3389.37,17,8.3333,8,255,3,0,20336.22,2,8860.25
C1139,2025-05-10,2025-12-24,8,21882.03,2735.25,15,9.375,6,228,7,0,10941.0,5,13243.47
C1140,2025-01-24,2025-12-22,12,22916.87,1909.74,18,12.0833,8,332,9,0,15277.92,3,7028.8
C1141,2025-03-07,2025-11-11,9,15470.24,1718.92,15,13.8889,6,249,50,0,7735.14,3,2840.76
C1142,2025-03-02,2025-12-18,7,20643.15,2949.02,14,7.1429,5,291,13,0,8601.31,3,8920.68
C1143,2025-06-01,2025-12-23,7,8610.98,1230.14,13,10.0,6,205,8,0,4305.49,3,3750.01
C1144,2025-04-11,2025-11-24,7,10730.18,1532.88,11,12.1429,5,227,37,0,4470.9,4,7606.21
C1145,2025-04-20,2025-12-28,15,42608.82,2840.59,28,15.0,8,252,3,0,28405.9,4,12605.69
C1146,2025-04-16,2025-11-15,8,11976.44,1497.06,12,16.25,6,213,46,0,5988.24,1,2344.77
C1147,2025-01-25,2025-12-15,16,28895.23,1805.95,24,12.8125,9,324,16,0,21671.4,3,3832.19
C1148,2025-03-28,2025-12-16,10,17296.81,1729.68,16,13.5,7,263,15,0,10089.8,4,8328.19
C1149,2025-01-26,2025-10-13,11,17413.13,1583.01,19,11.8182,7,260,79,0,10157.65,1,2585.67
C1150,2025-04-17,2025-10-26,6,16628.75,2771.46,9,13.3333,4,192,66,0,5542.92,1,3454.48
C1151,2025-03-05,2025-11-11,6,9086.26,1514.38,7,16.6667,5,251,50,0,3785.95,1,1626.75
C1152,2025-01-13,2025-11-15,10,21550.54,2155.05,15,12.5,8,306,46,0,14367.0,1,2430.17
C1153,2025-04-05,2025-12-18,7,12002.6,1714.66,15,9.2857,6,257,13,0,6001.31,2,2886.26
C1154,2025-02-04,2025-12-31,12,20497.44,1708.12,18,11.6667,8,330,0,0,13664.96,3,5107.98
C1155,2025-02-24,2025-12-21,8,13397.81,1674.73,14,12.5,7,300,10,0,7815.41,3,5691.31
C1156,2025-05-18,2025-12-23,6,10184.08,1697.35,11,10.8333,4,219,8,0,3394.7,2,3386.36
C1157,2025-03-14,2025-12-25,26,143156.68,5506.03,57,7.6923,10,286,6,0,119297.32,8,31136.57
C1158,2025-05-03,2025-12-24,7,12106.43,1729.49,14,14.2857,5,235,7,0,5044.35,2,3644.83
C1159,2025-04-25,2025-09-10,8,18707.85,2338.48,14,11.875,5,138,112,1,7794.93,0,0.0
C1160,2025-03-13,2025-11-27,15,84297.26,5619.82,27,10.0,9,259,34,0,63222.97,5,28016.36
C1161,2025-04-12,2025-10-27,10,21460.09,2146.01,15,13.0,7,198,65,0,12518.39,2,4825.93
C1162,2025-02-17,2025-12-18,28,156250.18,5580.36,59,11.7857,10,304,13,0,130208.4,10,56369.85
C1163,2025-04-11,2025-12-30,8,22287.57,2785.95,15,11.25,5,263,1,0,9286.5,3,9562.39
C1164,2025-02-19,2025-10-02,8,13211.89,1651.49,11,11.25,4,225,90,0,4403.97,1,845.92
C1165,2025-02-27,2025-12-24,19,99784.69,5251.83,43,10.7895,11,300,7,0,91469.37,6,30456.72
C1166,2025-02-02,2025-12-11,4,8936.59,2234.15,7,8.75,3,312,20,0,2234.15,1,1975.52
C1167,2025-04-09,2025-11-17,9,13233.51,1470.39,16,12.7778,7,222,44,0,7719.55,2,3926.9
C1168,2025-04-16,2025-10-28,4,6479.09,1619.77,7,15.0,4,195,64,0,2159.69,1,1332.87
C1169,2025-04-15,2025-11-24,13,80054.31,6158.02,23,8.4615,7,223,37,0,46698.32,4,25007.08
C1170,2025-01-30,2025-10-22,13,33165.67,2551.21,22,10.7692,8,265,70,0,22110.49,2,5099.58
C1171,2025-07-22,2025-11-20,3,5714.81,1904.94,6,8.3333,3,121,41,0,1428.7,1,1297.52
C1172,2025-04-17,2025-08-17,5,5476.03,1095.21,7,12.0,5,122,136,1,2281.69,0,0.0
C1173,2025-04-02,2025-11-08,13,20692.04,1591.7,18,12.3077,7,220,53,0,12070.39,3,3901.02
C1174,2025-03-23,2025-12-24,18,58930.55,3273.92,31,11.6667,10,276,7,0,49108.8,7,22684.47
C1175,2025-04-10,2025-12-29,7,11093.3,1584.76,8,8.5714,4,263,2,0,3697.77,2,4037.53
C1176,2025-03-07,2025-12-25,10,16595.69,1659.57,17,10.5,6,293,6,0,8297.85,3,2588.01
C1177,2025-03-16,2025-12-08,8,12231.13,1528.89,11,16.25,7,267,23,0,7134.82,3,4285.35
C1178,2025-05-14,2025-12-22,12,70053.85,5837.82,22,10.0,7,222,9,0,40864.74,4,20809.39
C1179,2025-03-22,2025-12-14,7,12524.57,1789.22,11,13.5714,6,267,17,0,6262.27,4,8751.26
C1180,2025-05-23,2025-11-02,7,10889.44,1555.63,10,6.4286,7,163,59,0,6352.16,2,3026.36
C1181,2025-05-21,2025-12-16,5,6024.45,1204.89,7,8.0,4,209,15,0,2008.15,1,80.0
C1182,2025-04-01,2025-12-22,21,48121.73,2291.51,40,12.1429,9,265,9,0,36091.28,5,14279.51
C1183,2025-04-12,2025-12-05,7,9764.52,1394.93,11,10.0,6,237,26,0,4882.26,4,5680.65
C1184,2025-06-10,2025-11-16,9,16490.59,1832.29,15,10.0,6,159,45,0,8245.31,3,5919.53
C1185,2025-02-27,2025-12-12,20,109229.38,5461.47,47,11.25,9,288,19,0,81922.05,6,26049.61
C1186,2025-02-04,2025-11-09,12,21681.84,1806.82,18,10.8333,7,278,52,0,12647.74,1,2343.45
C1187,2025-01-25,2025-11-04,12,17805.64,1483.8,18,12.9167,9,283,57,0,13354.2,1,1391.68
C1188,2025-02-26,2025-12-02,23,126312.31,5491.84,46,11.3043,10,279,29,0,105260.27,3,17851.71
C1189,2025-03-26,2025-12-12,8,19680.91,2460.11,13,7.5,6,261,19,0,9840.44,3,6907.66
C1190,2025-04-05,2025-08-18,9,12104.17,1344.91,11,14.4444,4,135,135,1,4034.73,0,0.0
C1191,2025-02-21,2025-12-27,15,71412.5,4760.83,28,7.0,8,309,4,0,47608.3,5,20506.29
C1192,2025-02-02,2025-10-18,10,17773.53,1777.35,15,12.0,7,258,74,0,10367.88,2,4579.41
C1193,2025-03-12,2025-12-12,16,49325.38,3082.84,26,11.875,8,275,19,0,32883.63,6,22428.74
C1194,2025-02-14,2025-12-25,8,13568.31,1696.04,14,13.125,6,314,6,0,6784.16,2,2854.17
C1195,2025-01-14,2025-12-05,22,133672.55,6076.02,44,15.0,11,325,26,0,122533.07,3,16096.83
C1196,2025-02-02,2025-09-16,4,10281.92,2570.48,7,15.0,3,226,106,1,2570.48,0,0.0
C1197,2025-02-20,2025-11-20,12,23437.92,1953.16,18,14.5833,8,273,41,0,15625.28,3,3870.29
C1198,2025-03-06,2025-11-04,7,14103.1,2014.73,10,15.7143,6,243,57,0,7051.56,2,3230.6
C1199,2025-02-02,2025-10-29,6,10087.24,1681.21,10,14.1667,6,269,63,0,5043.63,1,1493.29
C1200,2025-04-05,2025-12-23,22,118259.96,5375.45,45,11.3636,7,262,8,0,68984.94,7,35186.39
